Year,ZipCode,Building_Category,Current_Value,Current_Maintenance,Senior Population
2017,V5W,Historic Area,1217251.9584474533,164092.6703509831,52
2017,V5W,Historic Area,1086254.359072375,169110.94858595368,27
2017,V5W,Historic Area,1555445.7621122028,225784.04580371818,90
2017,V5W,Historic Area,1140678.3888095142,219044.48923444998,43
2017,V5W,Historic Area,1072574.9643998614,222541.64523566177,41
2017,V5W,Historic Area,1442023.7909921159,193200.34471378077,10
2017,V5W,Historic Area,1248173.2478858768,187554.64449953532,10
2017,V5W,Historic Area,1427163.1447287952,184404.74442253038,6
2017,V5W,Historic Area,1250330.512568673,170080.62593541283,77
2017,V5W,Historic Area,1093727.5908741828,176439.62620696347,92
2017,V5W,Historic Area,1165611.5425996224,211844.59640329852,82
2017,V5W,Historic Area,1284720.9157575583,183615.9528806625,49
2017,V5W,Historic Area,1392031.7162536713,172908.8121887834,0
2017,V5W,Historic Area,1324614.3638687157,201542.42826282265,60
2017,V5W,Historic Area,1533359.3667948516,194486.10449186768,86
2017,V5W,Industrial,1518396.6185497902,263602.20036257565,2
2017,V5W,Industrial,1568103.7212035337,220180.3062569235,9
2017,V5W,Multiple Family Dwelling,953719.3498630254,280234.36282082606,25
2017,V5W,Multiple Family Dwelling,927468.5341482757,217310.4375089976,19
2017,V5W,Multiple Family Dwelling,882500.0972495386,243270.2269405824,43
2017,V5W,Multiple Family Dwelling,740434.8546845316,238094.64822079372,11
2017,V5W,Multiple Family Dwelling,781999.1937388141,280533.8338247392,64
2017,V5W,Multiple Family Dwelling,842659.7815920064,226389.9939502357,20
2017,V5W,Multiple Family Dwelling,977713.8153863203,233449.83502182062,38
2017,V5W,Multiple Family Dwelling,964624.5728920571,284888.372651243,50
2017,V5W,Multiple Family Dwelling,838959.3663796054,233584.49971898948,16
2017,V5W,Multiple Family Dwelling,935382.5143782896,291177.52245135506,52
2017,V5W,Multiple Family Dwelling,933890.8791136555,239492.4911023717,5
2017,V5W,One Family Dwelling,2011669.2123079505,271224.22335284983,38
2017,V5W,One Family Dwelling,1920994.0743659944,292632.5188329309,133
2017,V5W,One Family Dwelling,1816853.6068190609,230939.23313996638,165
2017,V5W,One Family Dwelling,1689467.9112057458,285057.9668508229,63
2017,V5W,One Family Dwelling,1861943.3161961604,289471.7764224839,23
2017,V5W,One Family Dwelling,2194555.264301788,315553.76357585145,44
2017,V5W,One Family Dwelling,1630684.7987908847,309089.33737227536,96
2017,V5W,One Family Dwelling,2350800.5617464846,239331.4928531992,110
2017,V5W,One Family Dwelling,1724476.735618487,290954.1698324721,45
2017,V5W,One Family Dwelling,2312157.4678426404,329982.62225848774,131
2017,V5W,One Family Dwelling,2292728.8392566326,323813.16327223147,19
2017,V5W,One Family Dwelling,1683683.541713677,256041.5867708904,161
2017,V5W,One Family Dwelling,1670264.14766984,279567.2378006435,39
2017,V5W,One Family Dwelling,1676603.6831941116,280163.0707197508,134
2017,V5W,One Family Dwelling,1708690.3341880788,283330.4845298191,98
2017,V5W,One Family Dwelling,1703712.449044593,282853.07543334854,134
2017,V5W,Two Family Dwelling,1179542.604238489,151443.4141388641,29
2017,V5W,Two Family Dwelling,1487043.2657709066,202326.41537153182,116
2017,V5W,Two Family Dwelling,1546191.4397473147,182974.2930237923,104
2017,V5W,Two Family Dwelling,1382264.2991763589,179437.99704487174,113
2017,V5W,Two Family Dwelling,1457265.005760783,185326.25487482874,26
2017,V5W,Two Family Dwelling,1487846.0930644975,215898.62195126747,123
2017,V5W,Two Family Dwelling,1358349.3262026082,193137.14554960502,38
2017,V5W,Two Family Dwelling,1557996.7599023457,175323.72467497337,1
2017,V5W,Two Family Dwelling,1387344.4488877447,202479.36415249616,128
2017,V5W,Two Family Dwelling,1580240.532917824,161639.0063635538,5
2017,V5X,Commercial,1069418.334988381,167607.37420703063,38
2017,V5X,Commercial,1091113.123172374,223075.0986469415,18
2017,V5X,Commercial,1204935.851241576,166530.85071755678,50
2017,V5X,Commercial,1294802.8767009093,182655.13261649103,2
2017,V5X,Comprehensive Development,1079184.4882628054,321167.1604639739,12
2017,V5X,Comprehensive Development,981966.5653885207,328248.7785866027,33
2017,V5X,Comprehensive Development,1128786.7967115296,327112.48342830176,16
2017,V5X,Comprehensive Development,898914.6670157141,265860.22992469807,49
2017,V5X,Comprehensive Development,865547.0899694919,298045.31308949576,12
2017,V5X,Comprehensive Development,803618.6229358354,368598.5108695237,27
2017,V5X,Historic Area,1171386.6533050262,217856.97948469713,8
2017,V5X,Historic Area,1336759.7576451984,214595.10968436341,47
2017,V5X,Historic Area,1254549.1445195023,209552.99144360202,66
2017,V5X,Historic Area,1105647.5804001016,173844.9668270689,92
2017,V5X,Historic Area,1218786.3709097332,174025.21784117378,28
2017,V5X,Historic Area,1557548.0034675447,228532.1615303065,75
2017,V5X,Historic Area,1533781.260279192,196676.0982347964,58
2017,V5X,Historic Area,1043308.7617144499,188124.12460620358,51
2017,V5X,Historic Area,1401242.9035136448,199151.93960157988,60
2017,V5X,Historic Area,1357672.2108616573,213373.66597350247,17
2017,V5X,Historic Area,1420306.252350775,227436.78122307136,35
2017,V5X,Historic Area,1459374.8436601746,163187.86688537168,91
2017,V5X,Historic Area,1229076.835972194,172138.14733571204,71
2017,V5X,Historic Area,1141013.3143482967,172847.3651553879,80
2017,V5X,Industrial,1827126.7028571456,285840.7009644006,1
2017,V5X,Industrial,1492120.5410771759,286802.1756623648,3
2017,V5X,Industrial,1995326.647441807,199342.30923355214,3
2017,V5X,Industrial,1865888.1025407417,207128.16975044398,5
2017,V5X,Industrial,1396257.5607338406,209171.60547562598,8
2017,V5X,Industrial,1990045.1968904727,198736.29025920577,9
2017,V5X,Industrial,1971664.881761658,278318.09236124944,2
2017,V5X,Industrial,1937547.8419848727,209274.00625682576,7
2017,V5X,Industrial,1685343.4621979864,232295.87467181473,6
2017,V5X,Industrial,1384569.4862939625,245233.6199277115,8
2017,V5X,Multiple Family Dwelling,768387.2315744126,232040.83483401316,86
2017,V5X,Multiple Family Dwelling,911130.997778905,284260.6442349079,81
2017,V5X,Multiple Family Dwelling,661765.9850442512,224820.88493455577,30
2017,V5X,Multiple Family Dwelling,733215.8022197672,224538.675909968,91
2017,V5X,Multiple Family Dwelling,797418.0327026314,273415.8650532507,43
2017,V5X,Multiple Family Dwelling,952773.9646436608,261400.78300935894,99
2017,V5X,Multiple Family Dwelling,956034.2540597741,283522.12197568535,24
2017,V5X,Multiple Family Dwelling,665848.0180837851,223381.89747523528,14
2017,V5X,Multiple Family Dwelling,774539.7405305702,242096.15406889634,25
2017,V5X,Multiple Family Dwelling,942048.8790027765,250248.92450289748,98
2017,V5X,Multiple Family Dwelling,806797.2893278963,210734.61414284183,73
2017,V5X,One Family Dwelling,2378134.009288802,301122.15785860416,178
2017,V5X,One Family Dwelling,1754496.1268625953,226946.56532196506,173
2017,V5X,One Family Dwelling,2115900.568742518,251371.05050134752,42
2017,V5X,One Family Dwelling,1757530.7962053344,295717.2824434564,120
2017,V5X,One Family Dwelling,2001547.3767935797,299086.1254348327,43
2017,V5X,Two Family Dwelling,1514927.1919652633,181840.13369504682,28
2017,V5X,Two Family Dwelling,1383871.5478284487,204277.72950254558,48
2017,V5X,Two Family Dwelling,1566417.698314686,181786.06502252497,122
2017,V5X,Two Family Dwelling,1606433.6610031435,155861.11235936495,3
2017,V5X,Two Family Dwelling,1617227.7651358393,155907.15400430243,101
2017,V5X,Two Family Dwelling,1597742.0428613808,177469.76708900052,8
2017,V5X,Two Family Dwelling,1527681.0822627174,207103.7317104038,79
2017,V5X,Two Family Dwelling,1527255.0212000478,148149.20399677506,114
2017,V5X,Two Family Dwelling,1195240.3333874648,199155.99315224632,46
2017,V5X,Two Family Dwelling,1557792.7663605462,159722.22985442207,44
2017,V5X,Two Family Dwelling,1676414.715303327,150538.70647567444,117
2017,V5X,Two Family Dwelling,1596358.9799928917,150370.74555770063,47
2017,V5Y,Commercial,1214726.4049553415,230443.38513637573,14
2017,V5Y,Commercial,1179038.635538813,231207.10431152317,45
2017,V5Y,Commercial,1327365.0677011046,178605.7505819039,42
2017,V5Y,Commercial,1205821.4317480393,191755.3269866286,4
2017,V5Y,Commercial,1403474.588436497,194717.80233931355,3
2017,V5Y,Commercial,1025499.3009393413,207732.75271297683,15
2017,V5Y,Commercial,982727.1719185493,226972.31828276144,36
2017,V5Y,Commercial,1368729.131481366,165963.77514425194,10
2017,V5Y,Commercial,1271644.1426418715,230504.5813608443,24
2017,V5Y,Commercial,1052735.8087804953,162770.38206676196,22
2017,V5Y,Commercial,1095329.0242188054,226027.65424142964,29
2017,V5Y,Commercial,1372484.706693302,223781.81977881404,47
2017,V5Y,Commercial,1319763.3349966784,203400.12985934332,4
2017,V5Y,Commercial,1336395.222689015,221390.34126553888,6
2017,V5Y,Commercial,1369162.9227322068,167368.78047844948,10
2017,V5Y,Commercial,1178612.565887705,174590.49258654504,24
2017,V5Y,Commercial,1296567.3447962806,164215.61718518945,25
2017,V5Y,Comprehensive Development,1032419.682725679,331575.51958017703,10
2017,V5Y,Comprehensive Development,1125287.2617635312,267294.6136200648,34
2017,V5Y,Comprehensive Development,1041079.2899249204,378046.139839005,27
2017,V5Y,Comprehensive Development,796081.5193672647,348645.98653510626,27
2017,V5Y,Comprehensive Development,888044.2932321461,326208.6604552884,15
2017,V5Y,Comprehensive Development,1077438.144650727,328128.3128311953,30
2017,V5Y,Comprehensive Development,988197.1168445619,270793.26708966936,34
2017,V5Y,Comprehensive Development,1051930.0301095054,292664.95164882415,0
2017,V5Y,Comprehensive Development,851024.5223936208,326197.8146997833,43
2017,V5Y,Historic Area,1173021.2356365225,175063.13756952184,18
2017,V5Y,Historic Area,1200783.5942880071,192564.23013854356,94
2017,V5Y,Historic Area,1356049.3932026615,174047.40716870557,49
2017,V5Y,Historic Area,1227465.1229578834,229083.7563724134,48
2017,V5Y,Historic Area,1225934.7397207823,164319.1344377346,52
2017,V5Y,Historic Area,1485443.7940074555,237584.01505206295,85
2017,V5Y,Historic Area,1233757.5090874135,210695.9436280186,50
2017,V5Y,Historic Area,1385702.5604926606,237819.12859748394,76
2017,V5Y,Historic Area,1243863.1008915098,188622.61085016278,87
2017,V5Y,Historic Area,1129234.4485159162,162922.64841669027,89
2017,V5Y,Historic Area,1556698.112310759,212559.14434750177,0
2017,V5Y,Historic Area,1558771.0267162484,160073.84963604502,68
2017,V5Y,Historic Area,1168630.170299062,174343.6528881176,28
2017,V5Y,Industrial,1540411.9544756848,200585.11341439432,2
2017,V5Y,Industrial,1796095.5342626297,240126.21551273915,4
2017,V5Y,Industrial,1711497.3074389675,272531.71779414813,8
2017,V5Y,Industrial,1766347.9129605084,194974.75755141,10
2017,V5Y,Industrial,1969917.1598739862,245539.97280916251,2
2017,V5Y,Industrial,1626425.9338973253,286191.4443318679,7
2017,V5Y,Industrial,1942639.9349128334,245792.93443694984,9
2017,V5Y,Industrial,1583799.776262639,219563.6998551382,1
2017,V5Y,Industrial,1728850.6231186485,255188.00962408175,10
2017,V5Y,Industrial,1664198.107803424,264328.2746697189,9
2017,V5Y,Industrial,1480382.3932030543,271674.0486761628,4
2017,V5Y,Industrial,1426761.644915218,211285.9436689216,5
2017,V5Y,Industrial,1612576.4752104792,251348.32352986388,9
2017,V5Y,Industrial,1645063.0014814131,270045.25152444467,4
2017,V5Y,Multiple Family Dwelling,745246.0586163574,281558.99004735035,72
2017,V5Y,Multiple Family Dwelling,687336.210550409,256598.3325620236,54
2017,V5Y,Multiple Family Dwelling,909215.5480367726,245233.8549434043,53
2017,V5Y,Multiple Family Dwelling,982057.1587137084,256853.99603043092,16
2017,V5Y,Multiple Family Dwelling,732062.643136674,266500.8315139358,3
2017,V5Y,Multiple Family Dwelling,972257.5911190643,246024.74979897408,79
2017,V5Y,Multiple Family Dwelling,702231.2825712579,219720.6728903398,9
2017,V5Y,Multiple Family Dwelling,751243.6990207148,255172.0915600583,96
2017,V5Y,Multiple Family Dwelling,681778.6973632657,288066.0864990877,64
2017,V5Y,Multiple Family Dwelling,925901.072234072,278368.6881749882,92
2017,V5Y,Multiple Family Dwelling,905864.3699160207,216343.5343835566,14
2017,V5Y,Multiple Family Dwelling,901564.2617170569,286040.3065286989,16
2017,V5Y,Multiple Family Dwelling,918813.9170319644,259454.08383627652,54
2017,V5Y,Multiple Family Dwelling,932935.416186573,234937.69700880995,8
2017,V5Y,Multiple Family Dwelling,942803.1670424554,268128.8510255733,10
2017,V5Y,Multiple Family Dwelling,964896.6874554789,310453.13678127114,55
2017,V5Y,Multiple Family Dwelling,923767.6391077677,309886.23596039135,41
2017,V5Y,Multiple Family Dwelling,849884.977742001,245885.55855078885,33
2017,V5Y,Multiple Family Dwelling,863081.3458211177,253635.5431203235,74
2017,V5Y,Multiple Family Dwelling,680450.1587298831,244953.74365186173,40
2017,V5Y,One Family Dwelling,1705934.4565438686,260596.25815259124,55
2017,V5Y,One Family Dwelling,2314997.2781033185,283694.5923395037,121
2017,V5Y,One Family Dwelling,1650736.9172498242,251363.23328034088,8
2017,V5Y,One Family Dwelling,2291026.698541732,304467.7550178406,65
2017,V5Y,One Family Dwelling,2232998.7711608857,245642.8066332279,11
2017,V5Y,One Family Dwelling,2364774.697590124,262832.6392654423,92
2017,V5Y,One Family Dwelling,1847416.8768058964,231217.8977409646,16
2017,V5Y,One Family Dwelling,1641971.4846498962,254717.20356630353,172
2017,V5Y,One Family Dwelling,2197838.1843081866,231093.4473112906,2
2017,V5Y,One Family Dwelling,1836235.1619018696,293103.7733456595,12
2017,V5Y,One Family Dwelling,1840983.4754305794,330896.16606168664,158
2017,V5Y,One Family Dwelling,1796340.3730408705,300693.69797484117,16
2017,V5Y,One Family Dwelling,1742467.5324507481,289607.86889281217,144
2017,V5Y,One Family Dwelling,1717325.494433065,233351.96808089403,38
2017,V5Y,One Family Dwelling,2215184.1995471753,240318.89105010752,123
2017,V5Y,One Family Dwelling,1680866.92880339,316510.8963786037,75
2017,V5Y,One Family Dwelling,2007233.0024355408,304839.3963866153,33
2017,V5Y,One Family Dwelling,1639868.7954257885,236291.88319051784,19
2017,V5Y,Two Family Dwelling,1264494.877685456,201927.2297513387,21
2017,V5Y,Two Family Dwelling,1150713.1677676076,151117.89691266947,83
2017,V5Y,Two Family Dwelling,1192894.12458933,210201.93024852566,63
2017,V5Y,Two Family Dwelling,1285120.2834576964,155751.91814861444,21
2017,V5Y,Two Family Dwelling,1679295.7578406858,201316.99472239814,29
2017,V5Y,Two Family Dwelling,1663528.2852998488,170004.01776683092,87
2017,V5Y,Two Family Dwelling,1279473.732280645,184821.14281036335,77
2017,V5Y,Two Family Dwelling,1338483.4891971112,166094.2393709145,45
2017,V5Z,Commercial,1042085.4614674145,211951.72211654903,3
2017,V5Z,Commercial,1123237.9531898664,220641.6678665955,37
2017,V5Z,Commercial,1180930.424928861,207705.2665916795,37
2017,V5Z,Commercial,1372236.4317153385,160500.8711793667,27
2017,V5Z,Commercial,1101639.189595589,161288.55069860074,9
2017,V5Z,Commercial,1080028.4827878578,207352.79536944247,17
2017,V5Z,Commercial,1202860.2829017171,199886.05376400694,43
2017,V5Z,Commercial,1372361.0564904697,216217.438917886,2
2017,V5Z,Commercial,1212683.0291896255,170790.4285714938,34
2017,V5Z,Commercial,1238812.0629294792,200286.18869468416,19
2017,V5Z,Commercial,1149170.3266228943,207263.27293002882,39
2017,V5Z,Commercial,1281913.0365957215,181875.11818149273,38
2017,V5Z,Commercial,1120081.1427054387,178986.08660496504,24
2017,V5Z,Comprehensive Development,809562.8207798356,373444.7295369202,13
2017,V5Z,Comprehensive Development,1126394.9831993522,321168.5982151584,14
2017,V5Z,Comprehensive Development,851459.0191268739,262953.638716703,49
2017,V5Z,Comprehensive Development,837877.5902415874,360444.9894443398,22
2017,V5Z,Comprehensive Development,910705.1588999124,371805.803167447,3
2017,V5Z,Comprehensive Development,1125341.3674008227,334747.5100396977,37
2017,V5Z,Comprehensive Development,860135.0390168658,256310.36510512925,1
2017,V5Z,Comprehensive Development,952473.3192051628,313474.0075667148,34
2017,V5Z,Comprehensive Development,897579.7591291147,356983.6381969065,27
2017,V5Z,Comprehensive Development,1129969.929172054,305089.03795370425,50
2017,V5Z,Comprehensive Development,802641.748418512,296099.45352509763,47
2017,V5Z,Comprehensive Development,885589.7232378824,383928.41262402444,23
2017,V5Z,Comprehensive Development,964795.1575995141,270753.1210496333,22
2017,V5Z,Comprehensive Development,979618.9709143537,358205.888834038,24
2017,V5Z,Comprehensive Development,860624.0095171768,326259.16861310316,33
2017,V5Z,Comprehensive Development,1092584.2067160064,333649.680665508,5
2017,V5Z,Comprehensive Development,1085209.7104121267,359998.0900764319,12
2017,V5Z,Historic Area,1068224.6443826244,176318.4935158012,58
2017,V5Z,Historic Area,1280584.6807773337,176627.32766858983,76
2017,V5Z,Historic Area,1216131.2083790225,163207.49337734896,75
2017,V5Z,Historic Area,1216285.4914620295,191042.87905031588,72
2017,V5Z,Historic Area,1491611.4421279964,203816.1126689083,27
2017,V5Z,Historic Area,1311928.527633645,213128.31539424267,86
2017,V5Z,Historic Area,1246830.951863146,220956.0431541653,88
2017,V5Z,Historic Area,1427071.8989543323,213129.62146280587,87
2017,V5Z,Historic Area,1194339.0468043315,209594.15518954332,73
2017,V5Z,Historic Area,1280045.4808698306,198466.76413241465,6
2017,V5Z,Historic Area,1378109.8495126287,175223.86260963164,71
2017,V5Z,Historic Area,1120828.5246712086,197216.23687084529,79
2017,V5Z,Historic Area,1473287.4400254744,166488.18333889163,51
2017,V5Z,Historic Area,1538500.089345179,160415.78876103103,75
2017,V5Z,Historic Area,1353531.605674134,218596.53324266203,95
2017,V5Z,Historic Area,1073007.3031614278,181809.7541383768,42
2017,V5Z,Industrial,1963997.4068757691,250788.17581027228,4
2017,V5Z,Industrial,1388744.5723334502,256139.02963815452,2
2017,V5Z,Industrial,2005451.2389941085,202025.2909885436,1
2017,V5Z,Industrial,1796199.609710271,266555.279487858,1
2017,V5Z,Industrial,1523821.021267793,245701.99652087106,6
2017,V5Z,Industrial,1879322.017399493,209591.31462531717,1
2017,V5Z,Multiple Family Dwelling,811238.81105745,229196.56515541617,57
2017,V5Z,Multiple Family Dwelling,943798.9615166131,258241.97302555156,49
2017,V5Z,Multiple Family Dwelling,866204.1936601578,239720.47306781998,64
2017,V5Z,Multiple Family Dwelling,816475.6418123647,278644.6107342,35
2017,V5Z,Multiple Family Dwelling,762121.703080157,228170.56424859623,55
2017,V5Z,Multiple Family Dwelling,769183.4603787403,262317.419266438,38
2017,V5Z,Multiple Family Dwelling,721938.3680481344,210633.61585620441,26
2017,V5Z,Multiple Family Dwelling,720095.2413376408,244684.5212150466,65
2017,V5Z,Multiple Family Dwelling,903548.1097584919,306705.83250038826,70
2017,V5Z,Multiple Family Dwelling,952498.8677332808,242245.03653146417,82
2017,V5Z,Multiple Family Dwelling,691217.13856541,305722.47406342544,20
2017,V5Z,Multiple Family Dwelling,661876.1754621575,226245.67844204302,67
2017,V5Z,Multiple Family Dwelling,923369.4841774348,293082.75177212205,34
2017,V5Z,Multiple Family Dwelling,725846.218166887,272484.41914526356,92
2017,V5Z,Multiple Family Dwelling,831255.4071061856,252689.5631051324,14
2017,V5Z,Multiple Family Dwelling,807667.7782940498,240101.7539429241,21
2017,V5Z,Multiple Family Dwelling,677799.5723747731,288438.94729387696,19
2017,V5Z,Multiple Family Dwelling,844702.5371399097,231644.0177709984,26
2017,V5Z,Multiple Family Dwelling,828335.7985888275,309566.1138372681,44
2017,V5Z,One Family Dwelling,1860876.7860965154,290595.68187971064,139
2017,V5Z,One Family Dwelling,1630620.9701803739,282930.231932099,67
2017,V5Z,One Family Dwelling,1676184.2999849685,312620.6801497235,50
2017,V5Z,One Family Dwelling,1742619.6314677596,251823.05680836696,172
2017,V5Z,One Family Dwelling,1996842.3640582396,334139.8676419752,127
2017,V5Z,One Family Dwelling,2028057.0521059148,331595.4359646315,122
2017,V5Z,One Family Dwelling,2043307.5659109375,292134.21983407444,20
2017,V5Z,One Family Dwelling,2301414.4538258077,243198.2315405582,69
2017,V5Z,One Family Dwelling,2214641.9212712925,234031.34322952572,150
2017,V5Z,One Family Dwelling,2021083.1911136182,232671.0477212237,136
2017,V5Z,One Family Dwelling,2080910.5529216419,286111.9157299703,118
2017,V5Z,One Family Dwelling,1704513.6960704846,270071.6699255923,16
2017,V5Z,One Family Dwelling,1610866.4265697584,246046.7450301496,69
2017,V5Z,One Family Dwelling,1729955.9243311626,291752.14590833185,18
2017,V5Z,Two Family Dwelling,1238206.4136586036,177950.81070018004,127
2017,V5Z,Two Family Dwelling,1188963.2120736556,157859.2959260152,110
2017,V5Z,Two Family Dwelling,1355127.4451478212,162933.36637539844,0
2017,V5Z,Two Family Dwelling,1453311.4414429034,187223.08390707392,91
2017,V5Z,Two Family Dwelling,1419445.2256008266,164875.40970720712,97
2017,V5Z,Two Family Dwelling,1137799.7319388082,160520.7293727759,12
2017,V5Z,Two Family Dwelling,1293361.3841379844,182585.00632163364,92
2017,V6A,Commercial,1056764.0740720318,183989.02663248332,40
2017,V6A,Commercial,1041372.4398204983,213478.26745397973,26
2017,V6A,Commercial,1220844.9341605832,187925.09846746933,29
2017,V6A,Commercial,1314492.7930813474,199977.77160910287,32
2017,V6A,Comprehensive Development,879295.6362111826,264889.30820186884,10
2017,V6A,Comprehensive Development,1104276.4090585553,323835.8530471122,18
2017,V6A,Historic Area,1236918.102892949,176477.36637197755,100
2017,V6A,Historic Area,1422384.1115646549,198718.2183973174,47
2017,V6A,Historic Area,1549316.9382478304,216121.78137385435,88
2017,V6A,Historic Area,1119445.57623204,210776.46557921357,65
2017,V6A,Historic Area,1349435.190462213,199690.5109482598,85
2017,V6A,Historic Area,1410358.2950204918,172025.13148173012,5
2017,V6A,Historic Area,1372379.9988046424,214392.19872468107,33
2017,V6A,Historic Area,1219167.301796339,188125.78632026367,32
2017,V6A,Historic Area,1079895.7927829025,232349.1456217094,66
2017,V6A,Historic Area,1045503.0287660623,233601.20757718798,46
2017,V6A,Historic Area,1385629.3835436585,161502.39062827648,14
2017,V6A,Historic Area,1339140.0391677856,178672.72292927947,76
2017,V6A,Historic Area,1488696.638153276,209741.9785783395,62
2017,V6A,Industrial,1982506.226006422,266255.6077606629,4
2017,V6A,Industrial,2036689.620406321,223689.35815085066,9
2017,V6A,Industrial,1838972.8229715466,275841.8784215926,5
2017,V6A,Industrial,1602499.866338541,219694.09778177153,8
2017,V6A,Industrial,1439311.093686527,225164.159042389,5
2017,V6A,Industrial,1382848.4142409794,201084.46463345652,5
2017,V6A,Industrial,1951824.5394523244,275277.13389403623,2
2017,V6A,Industrial,1571068.2564986455,233095.32882865873,7
2017,V6A,Industrial,1452472.2000549203,244288.9978257488,3
2017,V6A,Industrial,1500799.589102083,211100.70125653927,8
2017,V6A,Industrial,1631211.7892780262,207534.9809888376,6
2017,V6A,Industrial,1885961.6255295842,200818.29920041535,8
2017,V6A,Industrial,1504030.4013864596,200217.49956456127,6
2017,V6A,Industrial,1656513.2218468576,282874.29450743564,9
2017,V6A,Industrial,1600969.9100504962,213509.07084051147,0
2017,V6A,Industrial,1656601.9412932796,202609.72643411608,6
2017,V6A,Industrial,1954650.6528244645,214878.41657866415,5
2017,V6A,Multiple Family Dwelling,799109.8687008731,305132.5529849526,71
2017,V6A,Multiple Family Dwelling,942218.040970527,229011.08632817198,14
2017,V6A,Multiple Family Dwelling,761013.7152859095,213922.30754941024,46
2017,V6A,Multiple Family Dwelling,827978.2056434443,247954.02354409813,13
2017,V6A,Multiple Family Dwelling,741608.2100756693,254324.79283834502,11
2017,V6A,Multiple Family Dwelling,845462.8956296807,298316.48987564596,37
2017,V6A,Multiple Family Dwelling,938427.9754807034,231488.88121338052,49
2017,V6A,Multiple Family Dwelling,675209.4414256249,269243.581910008,45
2017,V6A,Multiple Family Dwelling,676906.5615027031,213774.21929488255,31
2017,V6A,Multiple Family Dwelling,787799.0691551343,234846.1625223558,17
2017,V6A,Multiple Family Dwelling,882745.3710865856,311671.3355891412,87
2017,V6A,Multiple Family Dwelling,673060.6071182769,236601.59630907996,55
2017,V6A,Multiple Family Dwelling,931228.7081138081,274888.6314361549,16
2017,V6A,Multiple Family Dwelling,759056.0427665741,264581.9293808946,70
2017,V6A,Multiple Family Dwelling,746530.3419209705,241135.4055023804,15
2017,V6A,Multiple Family Dwelling,943448.7428327682,256996.29943493023,8
2017,V6A,Multiple Family Dwelling,848475.2193745815,244074.6853733365,47
2017,V6A,Multiple Family Dwelling,874165.8582756694,238362.41920575534,31
2017,V6A,One Family Dwelling,1995471.32810162,256501.28176704305,171
2017,V6A,One Family Dwelling,1641940.6917305528,270370.234641307,81
2017,V6A,One Family Dwelling,2351030.5519781327,310042.9912609583,176
2017,V6A,Two Family Dwelling,1383122.7555564241,168171.03019431475,48
2017,V6A,Two Family Dwelling,1168600.0629950634,154442.71623810788,109
2017,V6A,Two Family Dwelling,1551978.1970283163,178546.2528621673,9
2017,V6A,Two Family Dwelling,1358376.7963891719,184509.68550182658,52
2017,V6A,Two Family Dwelling,1445221.6493238988,178774.7372233501,76
2017,V6A,Two Family Dwelling,1388342.1818490124,180200.00262004885,55
2017,V6A,Two Family Dwelling,1472706.6293425376,203398.09775322975,85
2017,V6A,Two Family Dwelling,1429446.5067258573,183953.56741377575,66
2017,V6A,Two Family Dwelling,1629096.321110728,214918.90363440916,39
2017,V6A,Two Family Dwelling,1534605.342077904,205748.79944900825,55
2017,V6B,Commercial,972023.9727108037,194676.7554997721,31
2017,V6B,Commercial,1283292.9614080728,181150.63330155815,25
2017,V6B,Commercial,1231030.857672991,211649.37502484635,24
2017,V6B,Commercial,958088.6279064795,200582.72303859406,19
2017,V6B,Commercial,1037622.8337310917,190630.48996473246,47
2017,V6B,Commercial,993555.7771833488,218823.54874938788,17
2017,V6B,Commercial,1031322.6203062445,195232.08869597758,1
2017,V6B,Commercial,1269432.0831757234,198143.3290895908,3
2017,V6B,Commercial,1417625.1837330076,202170.547257143,6
2017,V6B,Comprehensive Development,844079.5014222006,297474.6660822962,3
2017,V6B,Historic Area,1285944.1246079993,218733.38041833322,32
2017,V6B,Historic Area,1494506.9532036318,164092.87099655243,18
2017,V6B,Historic Area,1547208.2914335595,200106.2348105889,89
2017,V6B,Historic Area,1384726.1755600774,229617.31155472284,87
2017,V6B,Historic Area,1217633.9290557178,211306.5594527343,42
2017,V6B,Historic Area,1475074.5831881142,200648.3608805231,75
2017,V6B,Historic Area,1400021.5265917357,214205.49371655716,18
2017,V6B,Historic Area,1318524.4379810356,169869.19599651895,34
2017,V6B,Industrial,1727133.663676988,209769.89195100404,1
2017,V6B,Industrial,1754034.7477259717,192593.12499174222,0
2017,V6B,Industrial,1681744.5079794985,235399.48743596408,5
2017,V6B,Industrial,1743708.0354321788,220826.285864135,2
2017,V6B,Industrial,1551831.267022913,282388.483919866,9
2017,V6B,Industrial,1667202.6615436366,215040.14731491808,4
2017,V6B,Industrial,1766227.264648212,228302.37937049873,1
2017,V6B,Industrial,1441203.483825369,252579.07317309466,4
2017,V6B,Industrial,1715178.2344438087,217705.54262003547,10
2017,V6B,Multiple Family Dwelling,866839.4789984305,299171.03477362596,70
2017,V6B,Multiple Family Dwelling,958286.2536296622,210128.49873324143,69
2017,V6B,Multiple Family Dwelling,705278.9937312617,238879.92081279808,68
2017,V6B,Multiple Family Dwelling,861782.2717973887,309312.8335390846,63
2017,V6B,Multiple Family Dwelling,847636.615778918,270643.31272853754,19
2017,V6B,One Family Dwelling,2252959.054292929,298604.09861626464,73
2017,V6B,One Family Dwelling,2317613.096212935,291542.5803275007,3
2017,V6B,One Family Dwelling,1637417.487667256,312530.57614137937,47
